2018-05-15 14:46:27.572  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/role/getRoleList],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.thinvent.basicpf.sys.controller.RoleController.list(java.lang.String,java.lang.String,java.lang.Integer,java.lang.Integer) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.574  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/role/findAllRole],methods=[GET]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.RoleController.findAllRole() throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.578  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/rolemoudle/saveRoleMoudle]}" onto public java.lang.String com.thinvent.basicpf.sys.controller.RoleMoudleController.save(java.lang.String,long[],javax.servlet.http.HttpServletRequest) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.581  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/rolemoudle/ListRoleMoudleByRoleId]}" onto public java.lang.String com.thinvent.basicpf.sys.controller.RoleMoudleController.getListByRoleId(java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.590  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysconf/getByConfId],methods=[GET]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.SysConfController.get(java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.591  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysconf/updateSysParam],methods=[POST]}" onto public void com.thinvent.basicpf.sys.controller.SysConfController.update(com.thinvent.library.vo.ConfigVO,javax.servlet.http.HttpServletRequest) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.595  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysconf/deleteSysParam],methods=[GET]}" onto public void com.thinvent.basicpf.sys.controller.SysConfController.delete(java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.598  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysconf/querySysParam],methods=[GET]}" onto public com.alibaba.fastjson.JSONObject com.thinvent.basicpf.sys.controller.SysConfController.list(int,java.lang.Integer,java.lang.Integer) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.600  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysconf/saveSysParam],methods=[POST]}" onto public void com.thinvent.basicpf.sys.controller.SysConfController.save(com.thinvent.library.vo.ConfigVO,javax.servlet.http.HttpServletRequest) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.606  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysRegister/sysRegisterList],methods=[GET]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.SysRegisterController.sysRegisterListApi(java.lang.String,int,int) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.607  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysRegister/sysRegisterOne],methods=[GET]}" onto public java.lang.String com.thinvent.basicpf.sys.controller.SysRegisterController.sysRegisterOneApi(java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.612  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysRegister/sysRegisterAdd],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.String> com.thinvent.basicpf.sys.controller.SysRegisterController.sysRegisterAddApi(com.thinvent.library.vo.MoudleVO) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.614  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysRegister/sysRegisterDel],methods=[GET]}" onto public void com.thinvent.basicpf.sys.controller.SysRegisterController.sysRegisterDelApi(java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.617  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/sysRegister/sysRegisterUpdate],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.String> com.thinvent.basicpf.sys.controller.SysRegisterController.sysRegisterUpdateApi(com.thinvent.library.vo.MoudleVO) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.624  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/getUserInfo],methods=[GET]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.UserController.getUserInfo(java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.625  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/listAllUser],methods=[GET]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.UserController.listAllUser() throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.629  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/updateUser],methods=[POST]}" onto public void com.thinvent.basicpf.sys.controller.UserController.updateUser(com.thinvent.library.vo.UserVO) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.632  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/resetPassword],methods=[GET]}" onto public void com.thinvent.basicpf.sys.controller.UserController.resetPassword(java.lang.String,java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.635  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/deleteUser],methods=[GET]}" onto public void com.thinvent.basicpf.sys.controller.UserController.deleteUser(java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.643  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/createUser],methods=[POST]}" onto public void com.thinvent.basicpf.sys.controller.UserController.createUser(com.thinvent.library.vo.UserVO) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.645  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/listUserByParams],methods=[GET]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.UserController.listUserByParams(java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.651  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/changePass],methods=[GET]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.UserController.changePass(java.lang.String,java.lang.String,java.lang.String) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.653  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/exportUser],methods=[GET]}" onto public void com.thinvent.basicpf.sys.controller.UserController.exportExcel(java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int,javax.servlet.http.HttpServletResponse) throws com.thinvent.library.exception.ThinventBaseException,java.io.IOException
2018-05-15 14:46:27.654  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/importUser],methods=[POST]}" onto public java.lang.String com.thinvent.basicpf.sys.controller.UserController.uploadExcel(org.springframework.web.multipart.MultipartFile) throws java.io.IOException,com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.655  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/login],methods=[GET]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.UserController.login(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws com.thinvent.library.exception.ThinventBaseException
2018-05-15 14:46:27.656  INFO 18144 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/sys/user/logout],methods=[POST]}" onto public java.lang.Object com.thinvent.basicpf.sys.controller.UserController.logout()
